sentence_id,kalimat,token,bio_tag
54,"Pelayanan cepat dan ramah, namun kualitas makanan mengecewakan.",cepat,I-CLAUSE
54,"Pelayanan cepat dan ramah, namun kualitas makanan mengecewakan.",dan,O
54,"Pelayanan cepat dan ramah, namun kualitas makanan mengecewakan.",ramah,B-CLAUSE
54,"Pelayanan cepat dan ramah, namun kualitas makanan mengecewakan.",",",O
54,"Pelayanan cepat dan ramah, namun kualitas makanan mengecewakan.",namun,O
54,"Pelayanan cepat dan ramah, namun kualitas makanan mengecewakan.",kualitas,B-CLAUSE
54,"Pelayanan cepat dan ramah, namun kualitas makanan mengecewakan.",makanan,I-CLAUSE
54,"Pelayanan cepat dan ramah, namun kualitas makanan mengecewakan.",mengecewakan,I-CLAUSE
54,"Pelayanan cepat dan ramah, namun kualitas makanan mengecewakan.",.,O
55,Harga terjangkau dengan porsi makanan yang besar.,Harga,B-CLAUSE
55,Harga terjangkau dengan porsi makanan yang besar.,terjangkau,I-CLAUSE
55,Harga terjangkau dengan porsi makanan yang besar.,dengan,O
55,Harga terjangkau dengan porsi makanan yang besar.,porsi,B-CLAUSE
55,Harga terjangkau dengan porsi makanan yang besar.,makanan,I-CLAUSE
55,Harga terjangkau dengan porsi makanan yang besar.,yang,I-CLAUSE
55,Harga terjangkau dengan porsi makanan yang besar.,besar,I-CLAUSE
55,Harga terjangkau dengan porsi makanan yang besar.,.,O
56,Suasana tenang namun makanan kurang bumbu.,Suasana,B-CLAUSE
56,Suasana tenang namun makanan kurang bumbu.,tenang,I-CLAUSE
56,Suasana tenang namun makanan kurang bumbu.,namun,O
56,Suasana tenang namun makanan kurang bumbu.,makanan,B-CLAUSE
56,Suasana tenang namun makanan kurang bumbu.,kurang,I-CLAUSE
56,Suasana tenang namun makanan kurang bumbu.,bumbu,I-CLAUSE
56,Suasana tenang namun makanan kurang bumbu.,.,O
57,Tempat nyaman dengan menu beragam.,Tempat,B-CLAUSE
57,Tempat nyaman dengan menu beragam.,nyaman,I-CLAUSE
57,Tempat nyaman dengan menu beragam.,dengan,O
57,Tempat nyaman dengan menu beragam.,menu,B-CLAUSE
57,Tempat nyaman dengan menu beragam.,beragam,I-CLAUSE
57,Tempat nyaman dengan menu beragam.,.,O
58,Kafe ini bersih namun harganya cukup mahal.,Kafe,B-CLAUSE
58,Kafe ini bersih namun harganya cukup mahal.,ini,I-CLAUSE
58,Kafe ini bersih namun harganya cukup mahal.,bersih,I-CLAUSE
58,Kafe ini bersih namun harganya cukup mahal.,namun,O
58,Kafe ini bersih namun harganya cukup mahal.,harganya,B-CLAUSE
58,Kafe ini bersih namun harganya cukup mahal.,cukup,I-CLAUSE
58,Kafe ini bersih namun harganya cukup mahal.,mahal,I-CLAUSE
58,Kafe ini bersih namun harganya cukup mahal.,.,O
59,Lokasi strategis dengan harga yang pantas.,Lokasi,B-CLAUSE
59,Lokasi strategis dengan harga yang pantas.,strategis,I-CLAUSE
59,Lokasi strategis dengan harga yang pantas.,dengan,O
59,Lokasi strategis dengan harga yang pantas.,harga,B-CLAUSE
59,Lokasi strategis dengan harga yang pantas.,yang,I-CLAUSE
59,Lokasi strategis dengan harga yang pantas.,pantas,I-CLAUSE
59,Lokasi strategis dengan harga yang pantas.,.,O
60,"Pelayanan ramah, makanan enak, namun harga terlalu mahal.",Pelayanan,B-CLAUSE
60,"Pelayanan ramah, makanan enak, namun harga terlalu mahal.",ramah,I-CLAUSE
60,"Pelayanan ramah, makanan enak, namun harga terlalu mahal.",",",O
60,"Pelayanan ramah, makanan enak, namun harga terlalu mahal.",makanan,B-CLAUSE
60,"Pelayanan ramah, makanan enak, namun harga terlalu mahal.",enak,I-CLAUSE
60,"Pelayanan ramah, makanan enak, namun harga terlalu mahal.",",",O
60,"Pelayanan ramah, makanan enak, namun harga terlalu mahal.",namun,O
60,"Pelayanan ramah, makanan enak, namun harga terlalu mahal.",harga,B-CLAUSE
60,"Pelayanan ramah, makanan enak, namun harga terlalu mahal.",terlalu,I-CLAUSE
60,"Pelayanan ramah, makanan enak, namun harga terlalu mahal.",mahal,I-CLAUSE
60,"Pelayanan ramah, makanan enak, namun harga terlalu mahal.",.,O
61,Makanan lezat dan pelayanan cepat.,Makanan,B-CLAUSE
61,Makanan lezat dan pelayanan cepat.,lezat,I-CLAUSE
61,Makanan lezat dan pelayanan cepat.,dan,O
61,Makanan lezat dan pelayanan cepat.,pelayanan,B-CLAUSE
61,Makanan lezat dan pelayanan cepat.,cepat,I-CLAUSE
61,Makanan lezat dan pelayanan cepat.,.,O
62,Tempatnya kotor dan bau.,Tempatnya,B-CLAUSE
62,Tempatnya kotor dan bau.,kotor,I-CLAUSE
62,Tempatnya kotor dan bau.,dan,O
62,Tempatnya kotor dan bau.,bau,B-CLAUSE
62,Tempatnya kotor dan bau.,.,O
63,Harga terjangkau namun kualitas makanan mengecewakan.,Harga,B-CLAUSE
63,Harga terjangkau namun kualitas makanan mengecewakan.,terjangkau,I-CLAUSE
63,Harga terjangkau namun kualitas makanan mengecewakan.,namun,O
63,Harga terjangkau namun kualitas makanan mengecewakan.,kualitas,B-CLAUSE
63,Harga terjangkau namun kualitas makanan mengecewakan.,makanan,I-CLAUSE
63,Harga terjangkau namun kualitas makanan mengecewakan.,mengecewakan,I-CLAUSE
63,Harga terjangkau namun kualitas makanan mengecewakan.,.,O
64,Suasana tenang meski makanannya biasa saja.,Suasana,B-CLAUSE
64,Suasana tenang meski makanannya biasa saja.,tenang,I-CLAUSE
64,Suasana tenang meski makanannya biasa saja.,meski,O
64,Suasana tenang meski makanannya biasa saja.,makanannya,B-CLAUSE
64,Suasana tenang meski makanannya biasa saja.,biasa,I-CLAUSE
64,Suasana tenang meski makanannya biasa saja.,saja,I-CLAUSE
64,Suasana tenang meski makanannya biasa saja.,.,O
65,Pemandangan bagus namun pelayanan lambat.,Pemandangan,B-CLAUSE
65,Pemandangan bagus namun pelayanan lambat.,bagus,I-CLAUSE
65,Pemandangan bagus namun pelayanan lambat.,namun,O
65,Pemandangan bagus namun pelayanan lambat.,pelayanan,B-CLAUSE
65,Pemandangan bagus namun pelayanan lambat.,lambat,I-CLAUSE
65,Pemandangan bagus namun pelayanan lambat.,.,O
66,"Makanan enak, harga terjangkau, tapi pelayanan buruk.",Makanan,B-CLAUSE
66,"Makanan enak, harga terjangkau, tapi pelayanan buruk.",enak,I-CLAUSE
66,"Makanan enak, harga terjangkau, tapi pelayanan buruk.",",",O
66,"Makanan enak, harga terjangkau, tapi pelayanan buruk.",harga,B-CLAUSE
66,"Makanan enak, harga terjangkau, tapi pelayanan buruk.",terjangkau,I-CLAUSE
66,"Makanan enak, harga terjangkau, tapi pelayanan buruk.",",",O
66,"Makanan enak, harga terjangkau, tapi pelayanan buruk.",tapi,O
66,"Makanan enak, harga terjangkau, tapi pelayanan buruk.",pelayanan,B-CLAUSE
66,"Makanan enak, harga terjangkau, tapi pelayanan buruk.",buruk,I-CLAUSE
66,"Makanan enak, harga terjangkau, tapi pelayanan buruk.",.,O
67,"Rasa makanan luar biasa, tapi harga terlalu mahal.",Rasa,B-CLAUSE
67,"Rasa makanan luar biasa, tapi harga terlalu mahal.",makanan,I-CLAUSE
67,"Rasa makanan luar biasa, tapi harga terlalu mahal.",luar,I-CLAUSE
67,"Rasa makanan luar biasa, tapi harga terlalu mahal.",biasa,I-CLAUSE
67,"Rasa makanan luar biasa, tapi harga terlalu mahal.",",",O
67,"Rasa makanan luar biasa, tapi harga terlalu mahal.",tapi,O
67,"Rasa makanan luar biasa, tapi harga terlalu mahal.",harga,B-CLAUSE
67,"Rasa makanan luar biasa, tapi harga terlalu mahal.",terlalu,I-CLAUSE
67,"Rasa makanan luar biasa, tapi harga terlalu mahal.",mahal,I-CLAUSE
67,"Rasa makanan luar biasa, tapi harga terlalu mahal.",.,O
68,"Fasilitas lengkap, namun kebersihan kurang terjaga.",Fasilitas,B-CLAUSE
68,"Fasilitas lengkap, namun kebersihan kurang terjaga.",lengkap,I-CLAUSE
68,"Fasilitas lengkap, namun kebersihan kurang terjaga.",",",O
68,"Fasilitas lengkap, namun kebersihan kurang terjaga.",namun,O
68,"Fasilitas lengkap, namun kebersihan kurang terjaga.",kebersihan,B-CLAUSE
68,"Fasilitas lengkap, namun kebersihan kurang terjaga.",kurang,I-CLAUSE
68,"Fasilitas lengkap, namun kebersihan kurang terjaga.",terjaga,I-CLAUSE
68,"Fasilitas lengkap, namun kebersihan kurang terjaga.",.,O
69,"Minuman segar, tapi suasana tempat kurang nyaman.",Minuman,B-CLAUSE
69,"Minuman segar, tapi suasana tempat kurang nyaman.",segar,I-CLAUSE
69,"Minuman segar, tapi suasana tempat kurang nyaman.",",",O
69,"Minuman segar, tapi suasana tempat kurang nyaman.",tapi,O
69,"Minuman segar, tapi suasana tempat kurang nyaman.",suasana,B-CLAUSE
69,"Minuman segar, tapi suasana tempat kurang nyaman.",tempat,I-CLAUSE
69,"Minuman segar, tapi suasana tempat kurang nyaman.",kurang,I-CLAUSE
69,"Minuman segar, tapi suasana tempat kurang nyaman.",nyaman,I-CLAUSE
69,"Minuman segar, tapi suasana tempat kurang nyaman.",.,O
70,"Pemandangan cantik, harga murah, namun rasa makanan mengecewakan.",Pemandangan,B-CLAUSE
70,"Pemandangan cantik, harga murah, namun rasa makanan mengecewakan.",cantik,I-CLAUSE
70,"Pemandangan cantik, harga murah, namun rasa makanan mengecewakan.",",",O
70,"Pemandangan cantik, harga murah, namun rasa makanan mengecewakan.",harga,B-CLAUSE
70,"Pemandangan cantik, harga murah, namun rasa makanan mengecewakan.",murah,I-CLAUSE
70,"Pemandangan cantik, harga murah, namun rasa makanan mengecewakan.",",",O
70,"Pemandangan cantik, harga murah, namun rasa makanan mengecewakan.",namun,O
70,"Pemandangan cantik, harga murah, namun rasa makanan mengecewakan.",rasa,B-CLAUSE
70,"Pemandangan cantik, harga murah, namun rasa makanan mengecewakan.",makanan,I-CLAUSE
70,"Pemandangan cantik, harga murah, namun rasa makanan mengecewakan.",mengecewakan,I-CLAUSE
70,"Pemandangan cantik, harga murah, namun rasa makanan mengecewakan.",.,O
71,Makanannya lezat tapi pelayanan kurang ramah.,Makanannya,B-CLAUSE
71,Makanannya lezat tapi pelayanan kurang ramah.,lezat,I-CLAUSE
71,Makanannya lezat tapi pelayanan kurang ramah.,tapi,O
71,Makanannya lezat tapi pelayanan kurang ramah.,pelayanan,B-CLAUSE
71,Makanannya lezat tapi pelayanan kurang ramah.,kurang,I-CLAUSE
71,Makanannya lezat tapi pelayanan kurang ramah.,ramah,I-CLAUSE
71,Makanannya lezat tapi pelayanan kurang ramah.,.,O
72,"Tempatnya bersih dan nyaman, namun makanannya biasa saja.",Tempatnya,B-CLAUSE
72,"Tempatnya bersih dan nyaman, namun makanannya biasa saja.",bersih,I-CLAUSE
72,"Tempatnya bersih dan nyaman, namun makanannya biasa saja.",dan,O
72,"Tempatnya bersih dan nyaman, namun makanannya biasa saja.",nyaman,B-CLAUSE
72,"Tempatnya bersih dan nyaman, namun makanannya biasa saja.",",",O
72,"Tempatnya bersih dan nyaman, namun makanannya biasa saja.",namun,O
72,"Tempatnya bersih dan nyaman, namun makanannya biasa saja.",makanannya,B-CLAUSE
72,"Tempatnya bersih dan nyaman, namun makanannya biasa saja.",biasa,I-CLAUSE
72,"Tempatnya bersih dan nyaman, namun makanannya biasa saja.",saja,I-CLAUSE
72,"Tempatnya bersih dan nyaman, namun makanannya biasa saja.",.,O
73,"Pemandangannya indah, harga terjangkau, tetapi makanannya tidak sesuai selera.",Pemandangannya,B-CLAUSE
73,"Pemandangannya indah, harga terjangkau, tetapi makanannya tidak sesuai selera.",indah,I-CLAUSE
73,"Pemandangannya indah, harga terjangkau, tetapi makanannya tidak sesuai selera.",",",O
73,"Pemandangannya indah, harga terjangkau, tetapi makanannya tidak sesuai selera.",harga,B-CLAUSE
73,"Pemandangannya indah, harga terjangkau, tetapi makanannya tidak sesuai selera.",terjangkau,I-CLAUSE
73,"Pemandangannya indah, harga terjangkau, tetapi makanannya tidak sesuai selera.",",",O
73,"Pemandangannya indah, harga terjangkau, tetapi makanannya tidak sesuai selera.",tetapi,O
73,"Pemandangannya indah, harga terjangkau, tetapi makanannya tidak sesuai selera.",makanannya,B-CLAUSE
73,"Pemandangannya indah, harga terjangkau, tetapi makanannya tidak sesuai selera.",tidak,I-CLAUSE
73,"Pemandangannya indah, harga terjangkau, tetapi makanannya tidak sesuai selera.",sesuai,I-CLAUSE
73,"Pemandangannya indah, harga terjangkau, tetapi makanannya tidak sesuai selera.",selera,I-CLAUSE
73,"Pemandangannya indah, harga terjangkau, tetapi makanannya tidak sesuai selera.",.,O
74,Suasana tenang namun makanan tidak segar.,Suasana,B-CLAUSE
74,Suasana tenang namun makanan tidak segar.,tenang,I-CLAUSE
74,Suasana tenang namun makanan tidak segar.,namun,O
74,Suasana tenang namun makanan tidak segar.,makanan,B-CLAUSE
74,Suasana tenang namun makanan tidak segar.,tidak,I-CLAUSE
74,Suasana tenang namun makanan tidak segar.,segar,I-CLAUSE
74,Suasana tenang namun makanan tidak segar.,.,O
75,Harganya mahal tetapi porsi besar dan rasanya enak.,Harganya,B-CLAUSE
75,Harganya mahal tetapi porsi besar dan rasanya enak.,mahal,I-CLAUSE
75,Harganya mahal tetapi porsi besar dan rasanya enak.,tetapi,O
75,Harganya mahal tetapi porsi besar dan rasanya enak.,porsi,B-CLAUSE
75,Harganya mahal tetapi porsi besar dan rasanya enak.,besar,I-CLAUSE
75,Harganya mahal tetapi porsi besar dan rasanya enak.,dan,I-CLAUSE
75,Harganya mahal tetapi porsi besar dan rasanya enak.,rasanya,B-CLAUSE
75,Harganya mahal tetapi porsi besar dan rasanya enak.,enak,I-CLAUSE
75,Harganya mahal tetapi porsi besar dan rasanya enak.,.,O
76,"Pelayanannya lambat, namun makanannya enak dan harga terjangkau.",Pelayanannya,B-CLAUSE
76,"Pelayanannya lambat, namun makanannya enak dan harga terjangkau.",lambat,I-CLAUSE
76,"Pelayanannya lambat, namun makanannya enak dan harga terjangkau.",",",O
76,"Pelayanannya lambat, namun makanannya enak dan harga terjangkau.",namun,O
76,"Pelayanannya lambat, namun makanannya enak dan harga terjangkau.",makanannya,B-CLAUSE
76,"Pelayanannya lambat, namun makanannya enak dan harga terjangkau.",enak,I-CLAUSE
76,"Pelayanannya lambat, namun makanannya enak dan harga terjangkau.",dan,I-CLAUSE
76,"Pelayanannya lambat, namun makanannya enak dan harga terjangkau.",harga,B-CLAUSE
76,"Pelayanannya lambat, namun makanannya enak dan harga terjangkau.",terjangkau,I-CLAUSE
76,"Pelayanannya lambat, namun makanannya enak dan harga terjangkau.",.,O
77,Antrian panjang tetapi makanannya memuaskan.,Antrian,B-CLAUSE
77,Antrian panjang tetapi makanannya memuaskan.,panjang,I-CLAUSE
77,Antrian panjang tetapi makanannya memuaskan.,tetapi,O
77,Antrian panjang tetapi makanannya memuaskan.,makanannya,B-CLAUSE
77,Antrian panjang tetapi makanannya memuaskan.,memuaskan,I-CLAUSE
77,Antrian panjang tetapi makanannya memuaskan.,.,O
78,"Desain interior keren, sayangnya pelayanan buruk.",Desain,B-CLAUSE
78,"Desain interior keren, sayangnya pelayanan buruk.",interior,I-CLAUSE
78,"Desain interior keren, sayangnya pelayanan buruk.",keren,I-CLAUSE
78,"Desain interior keren, sayangnya pelayanan buruk.",",",O
78,"Desain interior keren, sayangnya pelayanan buruk.",sayangnya,O
78,"Desain interior keren, sayangnya pelayanan buruk.",pelayanan,B-CLAUSE
78,"Desain interior keren, sayangnya pelayanan buruk.",buruk,I-CLAUSE
78,"Desain interior keren, sayangnya pelayanan buruk.",.,O
79,Menu beragam tetapi harga terlalu mahal.,Menu,B-CLAUSE
79,Menu beragam tetapi harga terlalu mahal.,beragam,I-CLAUSE
79,Menu beragam tetapi harga terlalu mahal.,tetapi,O
79,Menu beragam tetapi harga terlalu mahal.,harga,B-CLAUSE
79,Menu beragam tetapi harga terlalu mahal.,terlalu,I-CLAUSE
79,Menu beragam tetapi harga terlalu mahal.,mahal,I-CLAUSE
79,Menu beragam tetapi harga terlalu mahal.,.,O
80,Pemandangannya cantik tapi makanannya tidak enak sama sekali.,Pemandangannya,B-CLAUSE
80,Pemandangannya cantik tapi makanannya tidak enak sama sekali.,cantik,I-CLAUSE
80,Pemandangannya cantik tapi makanannya tidak enak sama sekali.,tapi,O
80,Pemandangannya cantik tapi makanannya tidak enak sama sekali.,makanannya,B-CLAUSE
80,Pemandangannya cantik tapi makanannya tidak enak sama sekali.,tidak,I-CLAUSE
80,Pemandangannya cantik tapi makanannya tidak enak sama sekali.,enak,I-CLAUSE
80,Pemandangannya cantik tapi makanannya tidak enak sama sekali.,sama,I-CLAUSE
80,Pemandangannya cantik tapi makanannya tidak enak sama sekali.,sekali,I-CLAUSE
80,Pemandangannya cantik tapi makanannya tidak enak sama sekali.,.,O
81,"Makanan lezat, pelayanan cepat.",Makanan,B-CLAUSE
81,"Makanan lezat, pelayanan cepat.",lezat,I-CLAUSE
81,"Makanan lezat, pelayanan cepat.",",",O
81,"Makanan lezat, pelayanan cepat.",pelayanan,B-CLAUSE
81,"Makanan lezat, pelayanan cepat.",cepat,I-CLAUSE
81,"Makanan lezat, pelayanan cepat.",.,O
82,Desain interior modern namun kurang nyaman.,Desain,B-CLAUSE
82,Desain interior modern namun kurang nyaman.,interior,I-CLAUSE
82,Desain interior modern namun kurang nyaman.,modern,I-CLAUSE
82,Desain interior modern namun kurang nyaman.,namun,O
82,Desain interior modern namun kurang nyaman.,kurang,B-CLAUSE
82,Desain interior modern namun kurang nyaman.,nyaman,I-CLAUSE
82,Desain interior modern namun kurang nyaman.,.,O
83,Harga terjangkau tetapi rasa standar.,Harga,B-CLAUSE
83,Harga terjangkau tetapi rasa standar.,terjangkau,I-CLAUSE
83,Harga terjangkau tetapi rasa standar.,tetapi,O
83,Harga terjangkau tetapi rasa standar.,rasa,B-CLAUSE
83,Harga terjangkau tetapi rasa standar.,standar,I-CLAUSE
83,Harga terjangkau tetapi rasa standar.,.,O
84,Tempatnya bersih dan nyaman.,Tempatnya,B-CLAUSE
84,Tempatnya bersih dan nyaman.,bersih,I-CLAUSE
84,Tempatnya bersih dan nyaman.,dan,O
84,Tempatnya bersih dan nyaman.,nyaman,B-CLAUSE
84,Tempatnya bersih dan nyaman.,.,O
85,Menu beragam namun harga mahal.,Menu,B-CLAUSE
85,Menu beragam namun harga mahal.,beragam,I-CLAUSE
85,Menu beragam namun harga mahal.,namun,O
85,Menu beragam namun harga mahal.,harga,B-CLAUSE
85,Menu beragam namun harga mahal.,mahal,I-CLAUSE
85,Menu beragam namun harga mahal.,.,O
86,"Pemandangannya luar biasa, suasana tenang.",Pemandangannya,B-CLAUSE
86,"Pemandangannya luar biasa, suasana tenang.",luar,I-CLAUSE
86,"Pemandangannya luar biasa, suasana tenang.",biasa,I-CLAUSE
86,"Pemandangannya luar biasa, suasana tenang.",",",O
86,"Pemandangannya luar biasa, suasana tenang.",suasana,B-CLAUSE
86,"Pemandangannya luar biasa, suasana tenang.",tenang,I-CLAUSE
86,"Pemandangannya luar biasa, suasana tenang.",.,O
87,"Makanan enak, tetapi pelayanan lambat.",Makanan,B-CLAUSE
87,"Makanan enak, tetapi pelayanan lambat.",enak,I-CLAUSE
87,"Makanan enak, tetapi pelayanan lambat.",",",O
87,"Makanan enak, tetapi pelayanan lambat.",tetapi,O
87,"Makanan enak, tetapi pelayanan lambat.",pelayanan,B-CLAUSE
87,"Makanan enak, tetapi pelayanan lambat.",lambat,I-CLAUSE
87,"Makanan enak, tetapi pelayanan lambat.",.,O
88,"Akses mudah, namun parkir sulit ditemukan.",Akses,B-CLAUSE
88,"Akses mudah, namun parkir sulit ditemukan.",mudah,I-CLAUSE
88,"Akses mudah, namun parkir sulit ditemukan.",",",O
88,"Akses mudah, namun parkir sulit ditemukan.",namun,O
88,"Akses mudah, namun parkir sulit ditemukan.",parkir,B-CLAUSE
88,"Akses mudah, namun parkir sulit ditemukan.",sulit,I-CLAUSE
88,"Akses mudah, namun parkir sulit ditemukan.",ditemukan,I-CLAUSE
88,"Akses mudah, namun parkir sulit ditemukan.",.,O
89,"Pelayanan ramah, namun makanan kurang variatif.",Pelayanan,B-CLAUSE
89,"Pelayanan ramah, namun makanan kurang variatif.",ramah,I-CLAUSE
89,"Pelayanan ramah, namun makanan kurang variatif.",",",O
89,"Pelayanan ramah, namun makanan kurang variatif.",namun,O
89,"Pelayanan ramah, namun makanan kurang variatif.",makanan,B-CLAUSE
89,"Pelayanan ramah, namun makanan kurang variatif.",kurang,I-CLAUSE
89,"Pelayanan ramah, namun makanan kurang variatif.",variatif,I-CLAUSE
89,"Pelayanan ramah, namun makanan kurang variatif.",.,O
90,Harga terlalu mahal untuk porsi kecil.,Harga,B-CLAUSE
90,Harga terlalu mahal untuk porsi kecil.,terlalu,I-CLAUSE
90,Harga terlalu mahal untuk porsi kecil.,mahal,I-CLAUSE
90,Harga terlalu mahal untuk porsi kecil.,untuk,O
90,Harga terlalu mahal untuk porsi kecil.,porsi,B-CLAUSE
90,Harga terlalu mahal untuk porsi kecil.,kecil,I-CLAUSE
90,Harga terlalu mahal untuk porsi kecil.,.,O
91,"Makanan lezat, porsinya besar, harga terjangkau.",Makanan,B-CLAUSE
91,"Makanan lezat, porsinya besar, harga terjangkau.",lezat,I-CLAUSE
91,"Makanan lezat, porsinya besar, harga terjangkau.",",",O
91,"Makanan lezat, porsinya besar, harga terjangkau.",porsinya,B-CLAUSE
91,"Makanan lezat, porsinya besar, harga terjangkau.",besar,I-CLAUSE
91,"Makanan lezat, porsinya besar, harga terjangkau.",",",O
91,"Makanan lezat, porsinya besar, harga terjangkau.",harga,B-CLAUSE
91,"Makanan lezat, porsinya besar, harga terjangkau.",terjangkau,I-CLAUSE
91,"Makanan lezat, porsinya besar, harga terjangkau.",.,O
92,Pemandangan indah namun harga makanan mahal.,Pemandangan,B-CLAUSE
92,Pemandangan indah namun harga makanan mahal.,indah,I-CLAUSE
92,Pemandangan indah namun harga makanan mahal.,namun,O
92,Pemandangan indah namun harga makanan mahal.,harga,B-CLAUSE
92,Pemandangan indah namun harga makanan mahal.,makanan,I-CLAUSE
92,Pemandangan indah namun harga makanan mahal.,mahal,I-CLAUSE
92,Pemandangan indah namun harga makanan mahal.,.,O
93,"Pelayanan cepat dan ramah, tapi ruangan kurang nyaman.",Pelayanan,B-CLAUSE
93,"Pelayanan cepat dan ramah, tapi ruangan kurang nyaman.",cepat,I-CLAUSE
93,"Pelayanan cepat dan ramah, tapi ruangan kurang nyaman.",dan,O
93,"Pelayanan cepat dan ramah, tapi ruangan kurang nyaman.",ramah,B-CLAUSE
93,"Pelayanan cepat dan ramah, tapi ruangan kurang nyaman.",",",O
93,"Pelayanan cepat dan ramah, tapi ruangan kurang nyaman.",tapi,O
93,"Pelayanan cepat dan ramah, tapi ruangan kurang nyaman.",ruangan,B-CLAUSE
93,"Pelayanan cepat dan ramah, tapi ruangan kurang nyaman.",kurang,I-CLAUSE
93,"Pelayanan cepat dan ramah, tapi ruangan kurang nyaman.",nyaman,I-CLAUSE
93,"Pelayanan cepat dan ramah, tapi ruangan kurang nyaman.",.,O
94,Harga terjangkau namun makanan biasa saja.,Harga,B-CLAUSE
94,Harga terjangkau namun makanan biasa saja.,terjangkau,I-CLAUSE
94,Harga terjangkau namun makanan biasa saja.,namun,O
94,Harga terjangkau namun makanan biasa saja.,makanan,B-CLAUSE
94,Harga terjangkau namun makanan biasa saja.,biasa,I-CLAUSE
94,Harga terjangkau namun makanan biasa saja.,saja,I-CLAUSE
94,Harga terjangkau namun makanan biasa saja.,.,O
95,Tempat bagus dengan makanan enak dan harga terjangkau.,Tempat,B-CLAUSE
95,Tempat bagus dengan makanan enak dan harga terjangkau.,bagus,I-CLAUSE
95,Tempat bagus dengan makanan enak dan harga terjangkau.,dengan,O
95,Tempat bagus dengan makanan enak dan harga terjangkau.,makanan,B-CLAUSE
95,Tempat bagus dengan makanan enak dan harga terjangkau.,enak,I-CLAUSE
95,Tempat bagus dengan makanan enak dan harga terjangkau.,dan,O
95,Tempat bagus dengan makanan enak dan harga terjangkau.,harga,B-CLAUSE
95,Tempat bagus dengan makanan enak dan harga terjangkau.,terjangkau,I-CLAUSE
95,Tempat bagus dengan makanan enak dan harga terjangkau.,.,O
96,Minuman segar tapi harga cukup mahal.,Minuman,B-CLAUSE
96,Minuman segar tapi harga cukup mahal.,segar,I-CLAUSE
96,Minuman segar tapi harga cukup mahal.,tapi,O
96,Minuman segar tapi harga cukup mahal.,harga,B-CLAUSE
96,Minuman segar tapi harga cukup mahal.,cukup,I-CLAUSE
96,Minuman segar tapi harga cukup mahal.,mahal,I-CLAUSE
96,Minuman segar tapi harga cukup mahal.,.,O
97,Suasana nyaman namun makanan kurang variatif.,Suasana,B-CLAUSE
97,Suasana nyaman namun makanan kurang variatif.,nyaman,I-CLAUSE
97,Suasana nyaman namun makanan kurang variatif.,namun,O
97,Suasana nyaman namun makanan kurang variatif.,makanan,B-CLAUSE
97,Suasana nyaman namun makanan kurang variatif.,kurang,I-CLAUSE
97,Suasana nyaman namun makanan kurang variatif.,variatif,I-CLAUSE
97,Suasana nyaman namun makanan kurang variatif.,.,O
98,Harga makanan murah tetapi rasa tidak sesuai harapan.,Harga,B-CLAUSE
98,Harga makanan murah tetapi rasa tidak sesuai harapan.,makanan,I-CLAUSE
98,Harga makanan murah tetapi rasa tidak sesuai harapan.,murah,I-CLAUSE
98,Harga makanan murah tetapi rasa tidak sesuai harapan.,tetapi,O
98,Harga makanan murah tetapi rasa tidak sesuai harapan.,rasa,B-CLAUSE
98,Harga makanan murah tetapi rasa tidak sesuai harapan.,tidak,I-CLAUSE
98,Harga makanan murah tetapi rasa tidak sesuai harapan.,sesuai,I-CLAUSE
98,Harga makanan murah tetapi rasa tidak sesuai harapan.,harapan,I-CLAUSE
98,Harga makanan murah tetapi rasa tidak sesuai harapan.,.,O
99,"Pemandangan bagus dan harga terjangkau, tetapi pelayanan lambat.",Pemandangan,B-CLAUSE
99,"Pemandangan bagus dan harga terjangkau, tetapi pelayanan lambat.",bagus,I-CLAUSE
99,"Pemandangan bagus dan harga terjangkau, tetapi pelayanan lambat.",dan,O
99,"Pemandangan bagus dan harga terjangkau, tetapi pelayanan lambat.",harga,B-CLAUSE
99,"Pemandangan bagus dan harga terjangkau, tetapi pelayanan lambat.",terjangkau,I-CLAUSE
99,"Pemandangan bagus dan harga terjangkau, tetapi pelayanan lambat.",",",O
99,"Pemandangan bagus dan harga terjangkau, tetapi pelayanan lambat.",tetapi,O
99,"Pemandangan bagus dan harga terjangkau, tetapi pelayanan lambat.",pelayanan,B-CLAUSE
99,"Pemandangan bagus dan harga terjangkau, tetapi pelayanan lambat.",lambat,I-CLAUSE
99,"Pemandangan bagus dan harga terjangkau, tetapi pelayanan lambat.",.,O
100,"Tempat bersih, pelayanan ramah, namun harga cukup mahal.",Tempat,B-CLAUSE
100,"Tempat bersih, pelayanan ramah, namun harga cukup mahal.",bersih,I-CLAUSE
100,"Tempat bersih, pelayanan ramah, namun harga cukup mahal.",",",O
100,"Tempat bersih, pelayanan ramah, namun harga cukup mahal.",pelayanan,B-CLAUSE
100,"Tempat bersih, pelayanan ramah, namun harga cukup mahal.",ramah,I-CLAUSE
100,"Tempat bersih, pelayanan ramah, namun harga cukup mahal.",",",O
100,"Tempat bersih, pelayanan ramah, namun harga cukup mahal.",namun,O
100,"Tempat bersih, pelayanan ramah, namun harga cukup mahal.",harga,B-CLAUSE
100,"Tempat bersih, pelayanan ramah, namun harga cukup mahal.",cukup,I-CLAUSE
100,"Tempat bersih, pelayanan ramah, namun harga cukup mahal.",mahal,I-CLAUSE
