"sentence_id","kalimat","token","bio_tag"
134,"suasananya agak kecewa sih, next time mau balik lagi","lagi","I-CLAUSE"
135,"view-nya ga sesuai ekspektasi, lumayan buat liburan singkat","view-nya","B-CLAUSE"
135,"view-nya ga sesuai ekspektasi, lumayan buat liburan singkat","ga","I-CLAUSE"
135,"view-nya ga sesuai ekspektasi, lumayan buat liburan singkat","sesuai","I-CLAUSE"
135,"view-nya ga sesuai ekspektasi, lumayan buat liburan singkat","ekspektasi,","I-CLAUSE"
135,"view-nya ga sesuai ekspektasi, lumayan buat liburan singkat","lumayan","I-CLAUSE"
135,"view-nya ga sesuai ekspektasi, lumayan buat liburan singkat","buat","I-CLAUSE"
135,"view-nya ga sesuai ekspektasi, lumayan buat liburan singkat","liburan","I-CLAUSE"
135,"view-nya ga sesuai ekspektasi, lumayan buat liburan singkat","singkat","I-CLAUSE"
136,"tempatnya agak kecewa sih, ga nyesel dateng ke sini","tempatnya","B-CLAUSE"
136,"tempatnya agak kecewa sih, ga nyesel dateng ke sini","agak","I-CLAUSE"
136,"tempatnya agak kecewa sih, ga nyesel dateng ke sini","kecewa","I-CLAUSE"
136,"tempatnya agak kecewa sih, ga nyesel dateng ke sini","sih,","I-CLAUSE"
136,"tempatnya agak kecewa sih, ga nyesel dateng ke sini","ga","I-CLAUSE"
136,"tempatnya agak kecewa sih, ga nyesel dateng ke sini","nyesel","I-CLAUSE"
136,"tempatnya agak kecewa sih, ga nyesel dateng ke sini","dateng","I-CLAUSE"
136,"tempatnya agak kecewa sih, ga nyesel dateng ke sini","ke","I-CLAUSE"
136,"tempatnya agak kecewa sih, ga nyesel dateng ke sini","sini","I-CLAUSE"
137,"hotelnya rame parah, ga nyesel dateng ke sini","hotelnya","B-CLAUSE"
137,"hotelnya rame parah, ga nyesel dateng ke sini","rame","I-CLAUSE"
137,"hotelnya rame parah, ga nyesel dateng ke sini","parah,","I-CLAUSE"
137,"hotelnya rame parah, ga nyesel dateng ke sini","ga","I-CLAUSE"
137,"hotelnya rame parah, ga nyesel dateng ke sini","nyesel","I-CLAUSE"
137,"hotelnya rame parah, ga nyesel dateng ke sini","dateng","I-CLAUSE"
137,"hotelnya rame parah, ga nyesel dateng ke sini","ke","I-CLAUSE"
137,"hotelnya rame parah, ga nyesel dateng ke sini","sini","I-CLAUSE"
138,"servicenya bikin betah, harga okelah","servicenya","B-CLAUSE"
138,"servicenya bikin betah, harga okelah","bikin","I-CLAUSE"
138,"servicenya bikin betah, harga okelah","betah,","I-CLAUSE"
138,"servicenya bikin betah, harga okelah","harga","I-CLAUSE"
138,"servicenya bikin betah, harga okelah","okelah","I-CLAUSE"
139,"suasananya worth it lah, sayang ramai banget","suasananya","B-CLAUSE"
139,"suasananya worth it lah, sayang ramai banget","worth","I-CLAUSE"
139,"suasananya worth it lah, sayang ramai banget","it","I-CLAUSE"
139,"suasananya worth it lah, sayang ramai banget","lah,","I-CLAUSE"
139,"suasananya worth it lah, sayang ramai banget","sayang","I-CLAUSE"
139,"suasananya worth it lah, sayang ramai banget","ramai","I-CLAUSE"
139,"suasananya worth it lah, sayang ramai banget","banget","I-CLAUSE"
140,"suasananya biasa aja, cocok buat healing","suasananya","B-CLAUSE"
140,"suasananya biasa aja, cocok buat healing","biasa","I-CLAUSE"
140,"suasananya biasa aja, cocok buat healing","aja,","I-CLAUSE"
140,"suasananya biasa aja, cocok buat healing","cocok","I-CLAUSE"
140,"suasananya biasa aja, cocok buat healing","buat","I-CLAUSE"
140,"suasananya biasa aja, cocok buat healing","healing","I-CLAUSE"
141,"makanannya recommended bgt, sayang ramai banget","makanannya","B-CLAUSE"
141,"makanannya recommended bgt, sayang ramai banget","recommended","I-CLAUSE"
141,"makanannya recommended bgt, sayang ramai banget","bgt,","I-CLAUSE"
141,"makanannya recommended bgt, sayang ramai banget","sayang","I-CLAUSE"
141,"makanannya recommended bgt, sayang ramai banget","ramai","I-CLAUSE"
141,"makanannya recommended bgt, sayang ramai banget","banget","I-CLAUSE"
142,"makanannya biasa aja, harga okelah","makanannya","B-CLAUSE"
142,"makanannya biasa aja, harga okelah","biasa","I-CLAUSE"
142,"makanannya biasa aja, harga okelah","aja,","I-CLAUSE"
142,"makanannya biasa aja, harga okelah","harga","I-CLAUSE"
142,"makanannya biasa aja, harga okelah","okelah","I-CLAUSE"
143,"pengalamannya recommended bgt, cocok buat healing","pengalamannya","B-CLAUSE"
143,"pengalamannya recommended bgt, cocok buat healing","recommended","I-CLAUSE"
143,"pengalamannya recommended bgt, cocok buat healing","bgt,","I-CLAUSE"
143,"pengalamannya recommended bgt, cocok buat healing","cocok","I-CLAUSE"
143,"pengalamannya recommended bgt, cocok buat healing","buat","I-CLAUSE"
143,"pengalamannya recommended bgt, cocok buat healing","healing","I-CLAUSE"
144,"servicenya biasa aja, cocok buat healing","servicenya","B-CLAUSE"
144,"servicenya biasa aja, cocok buat healing","biasa","I-CLAUSE"
144,"servicenya biasa aja, cocok buat healing","aja,","I-CLAUSE"
144,"servicenya biasa aja, cocok buat healing","cocok","I-CLAUSE"
144,"servicenya biasa aja, cocok buat healing","buat","I-CLAUSE"
144,"servicenya biasa aja, cocok buat healing","healing","I-CLAUSE"
145,"makanannya ga sesuai ekspektasi, next time mau balik lagi","makanannya","B-CLAUSE"
145,"makanannya ga sesuai ekspektasi, next time mau balik lagi","ga","I-CLAUSE"
145,"makanannya ga sesuai ekspektasi, next time mau balik lagi","sesuai","I-CLAUSE"
145,"makanannya ga sesuai ekspektasi, next time mau balik lagi","ekspektasi,","I-CLAUSE"
145,"makanannya ga sesuai ekspektasi, next time mau balik lagi","next","I-CLAUSE"
145,"makanannya ga sesuai ekspektasi, next time mau balik lagi","time","I-CLAUSE"
145,"makanannya ga sesuai ekspektasi, next time mau balik lagi","mau","I-CLAUSE"
145,"makanannya ga sesuai ekspektasi, next time mau balik lagi","balik","I-CLAUSE"
145,"makanannya ga sesuai ekspektasi, next time mau balik lagi","lagi","I-CLAUSE"
146,"hotelnya recommended bgt, lumayan buat liburan singkat","hotelnya","B-CLAUSE"
146,"hotelnya recommended bgt, lumayan buat liburan singkat","recommended","I-CLAUSE"
146,"hotelnya recommended bgt, lumayan buat liburan singkat","bgt,","I-CLAUSE"
146,"hotelnya recommended bgt, lumayan buat liburan singkat","lumayan","I-CLAUSE"
146,"hotelnya recommended bgt, lumayan buat liburan singkat","buat","I-CLAUSE"
146,"hotelnya recommended bgt, lumayan buat liburan singkat","liburan","I-CLAUSE"
146,"hotelnya recommended bgt, lumayan buat liburan singkat","singkat","I-CLAUSE"
147,"tempatnya worth it lah, ga nyesel dateng ke sini","tempatnya","B-CLAUSE"
147,"tempatnya worth it lah, ga nyesel dateng ke sini","worth","I-CLAUSE"
147,"tempatnya worth it lah, ga nyesel dateng ke sini","it","I-CLAUSE"
147,"tempatnya worth it lah, ga nyesel dateng ke sini","lah,","I-CLAUSE"
147,"tempatnya worth it lah, ga nyesel dateng ke sini","ga","I-CLAUSE"
147,"tempatnya worth it lah, ga nyesel dateng ke sini","nyesel","I-CLAUSE"
147,"tempatnya worth it lah, ga nyesel dateng ke sini","dateng","I-CLAUSE"
147,"tempatnya worth it lah, ga nyesel dateng ke sini","ke","I-CLAUSE"
147,"tempatnya worth it lah, ga nyesel dateng ke sini","sini","I-CLAUSE"
148,"servicenya ga sesuai ekspektasi, lumayan buat liburan singkat","servicenya","B-CLAUSE"
148,"servicenya ga sesuai ekspektasi, lumayan buat liburan singkat","ga","I-CLAUSE"
148,"servicenya ga sesuai ekspektasi, lumayan buat liburan singkat","sesuai","I-CLAUSE"
148,"servicenya ga sesuai ekspektasi, lumayan buat liburan singkat","ekspektasi,","I-CLAUSE"
148,"servicenya ga sesuai ekspektasi, lumayan buat liburan singkat","lumayan","I-CLAUSE"
148,"servicenya ga sesuai ekspektasi, lumayan buat liburan singkat","buat","I-CLAUSE"
148,"servicenya ga sesuai ekspektasi, lumayan buat liburan singkat","liburan","I-CLAUSE"
148,"servicenya ga sesuai ekspektasi, lumayan buat liburan singkat","singkat","I-CLAUSE"
149,"view-nya rame parah, lumayan buat liburan singkat","view-nya","B-CLAUSE"
149,"view-nya rame parah, lumayan buat liburan singkat","rame","I-CLAUSE"
149,"view-nya rame parah, lumayan buat liburan singkat","parah,","I-CLAUSE"
149,"view-nya rame parah, lumayan buat liburan singkat","lumayan","I-CLAUSE"
149,"view-nya rame parah, lumayan buat liburan singkat","buat","I-CLAUSE"
149,"view-nya rame parah, lumayan buat liburan singkat","liburan","I-CLAUSE"
149,"view-nya rame parah, lumayan buat liburan singkat","singkat","I-CLAUSE"
150,"pengalamannya worth it lah, ga nyesel dateng ke sini","pengalamannya","B-CLAUSE"
150,"pengalamannya worth it lah, ga nyesel dateng ke sini","worth","I-CLAUSE"
150,"pengalamannya worth it lah, ga nyesel dateng ke sini","it","I-CLAUSE"
150,"pengalamannya worth it lah, ga nyesel dateng ke sini","lah,","I-CLAUSE"
150,"pengalamannya worth it lah, ga nyesel dateng ke sini","ga","I-CLAUSE"
150,"pengalamannya worth it lah, ga nyesel dateng ke sini","nyesel","I-CLAUSE"
150,"pengalamannya worth it lah, ga nyesel dateng ke sini","dateng","I-CLAUSE"
150,"pengalamannya worth it lah, ga nyesel dateng ke sini","ke","I-CLAUSE"
150,"pengalamannya worth it lah, ga nyesel dateng ke sini","sini","I-CLAUSE"
151,"tempatnya biasa aja, cocok buat healing","tempatnya","B-CLAUSE"
151,"tempatnya biasa aja, cocok buat healing","biasa","I-CLAUSE"
151,"tempatnya biasa aja, cocok buat healing","aja,","I-CLAUSE"
151,"tempatnya biasa aja, cocok buat healing","cocok","I-CLAUSE"
151,"tempatnya biasa aja, cocok buat healing","buat","I-CLAUSE"
151,"tempatnya biasa aja, cocok buat healing","healing","I-CLAUSE"
152,"servicenya agak kecewa sih, next time mau balik lagi","servicenya","B-CLAUSE"
152,"servicenya agak kecewa sih, next time mau balik lagi","agak","I-CLAUSE"
152,"servicenya agak kecewa sih, next time mau balik lagi","kecewa","I-CLAUSE"
152,"servicenya agak kecewa sih, next time mau balik lagi","sih,","I-CLAUSE"
152,"servicenya agak kecewa sih, next time mau balik lagi","next","I-CLAUSE"
152,"servicenya agak kecewa sih, next time mau balik lagi","time","I-CLAUSE"
152,"servicenya agak kecewa sih, next time mau balik lagi","mau","I-CLAUSE"
152,"servicenya agak kecewa sih, next time mau balik lagi","balik","I-CLAUSE"
152,"servicenya agak kecewa sih, next time mau balik lagi","lagi","I-CLAUSE"
153,"pantainya worth it lah, harga okelah","pantainya","B-CLAUSE"
153,"pantainya worth it lah, harga okelah","worth","I-CLAUSE"
153,"pantainya worth it lah, harga okelah","it","I-CLAUSE"
153,"pantainya worth it lah, harga okelah","lah,","I-CLAUSE"
153,"pantainya worth it lah, harga okelah","harga","I-CLAUSE"
153,"pantainya worth it lah, harga okelah","okelah","I-CLAUSE"
154,"tempatnya agak kecewa sih, mesti booking dulu","tempatnya","B-CLAUSE"
154,"tempatnya agak kecewa sih, mesti booking dulu","agak","I-CLAUSE"
154,"tempatnya agak kecewa sih, mesti booking dulu","kecewa","I-CLAUSE"
154,"tempatnya agak kecewa sih, mesti booking dulu","sih,","I-CLAUSE"
154,"tempatnya agak kecewa sih, mesti booking dulu","mesti","I-CLAUSE"
154,"tempatnya agak kecewa sih, mesti booking dulu","booking","I-CLAUSE"
154,"tempatnya agak kecewa sih, mesti booking dulu","dulu","I-CLAUSE"
155,"hotelnya biasa aja, mesti booking dulu","hotelnya","B-CLAUSE"
155,"hotelnya biasa aja, mesti booking dulu","biasa","I-CLAUSE"
155,"hotelnya biasa aja, mesti booking dulu","aja,","I-CLAUSE"
155,"hotelnya biasa aja, mesti booking dulu","mesti","I-CLAUSE"
155,"hotelnya biasa aja, mesti booking dulu","booking","I-CLAUSE"
155,"hotelnya biasa aja, mesti booking dulu","dulu","I-CLAUSE"
156,"view-nya recommended bgt, sayang ramai banget","view-nya","B-CLAUSE"
156,"view-nya recommended bgt, sayang ramai banget","recommended","I-CLAUSE"
156,"view-nya recommended bgt, sayang ramai banget","bgt,","I-CLAUSE"
156,"view-nya recommended bgt, sayang ramai banget","sayang","I-CLAUSE"
156,"view-nya recommended bgt, sayang ramai banget","ramai","I-CLAUSE"
156,"view-nya recommended bgt, sayang ramai banget","banget","I-CLAUSE"
157,"makanannya ga sesuai ekspektasi, ga nyesel dateng ke sini","makanannya","B-CLAUSE"
157,"makanannya ga sesuai ekspektasi, ga nyesel dateng ke sini","ga","I-CLAUSE"
157,"makanannya ga sesuai ekspektasi, ga nyesel dateng ke sini","sesuai","I-CLAUSE"
157,"makanannya ga sesuai ekspektasi, ga nyesel dateng ke sini","ekspektasi,","I-CLAUSE"
157,"makanannya ga sesuai ekspektasi, ga nyesel dateng ke sini","ga","I-CLAUSE"
157,"makanannya ga sesuai ekspektasi, ga nyesel dateng ke sini","nyesel","I-CLAUSE"
157,"makanannya ga sesuai ekspektasi, ga nyesel dateng ke sini","dateng","I-CLAUSE"
157,"makanannya ga sesuai ekspektasi, ga nyesel dateng ke sini","ke","I-CLAUSE"
157,"makanannya ga sesuai ekspektasi, ga nyesel dateng ke sini","sini","I-CLAUSE"
158,"makanannya worth it lah, harga okelah","makanannya","B-CLAUSE"
158,"makanannya worth it lah, harga okelah","worth","I-CLAUSE"
158,"makanannya worth it lah, harga okelah","it","I-CLAUSE"
158,"makanannya worth it lah, harga okelah","lah,","I-CLAUSE"
158,"makanannya worth it lah, harga okelah","harga","I-CLAUSE"
158,"makanannya worth it lah, harga okelah","okelah","I-CLAUSE"
159,"suasananya ga sesuai ekspektasi, sayang ramai banget","suasananya","B-CLAUSE"
159,"suasananya ga sesuai ekspektasi, sayang ramai banget","ga","I-CLAUSE"
159,"suasananya ga sesuai ekspektasi, sayang ramai banget","sesuai","I-CLAUSE"
159,"suasananya ga sesuai ekspektasi, sayang ramai banget","ekspektasi,","I-CLAUSE"
159,"suasananya ga sesuai ekspektasi, sayang ramai banget","sayang","I-CLAUSE"
159,"suasananya ga sesuai ekspektasi, sayang ramai banget","ramai","I-CLAUSE"
159,"suasananya ga sesuai ekspektasi, sayang ramai banget","banget","I-CLAUSE"
160,"suasananya ga sesuai ekspektasi, sayang ramai banget","suasananya","B-CLAUSE"
160,"suasananya ga sesuai ekspektasi, sayang ramai banget","ga","I-CLAUSE"
160,"suasananya ga sesuai ekspektasi, sayang ramai banget","sesuai","I-CLAUSE"
160,"suasananya ga sesuai ekspektasi, sayang ramai banget","ekspektasi,","I-CLAUSE"
160,"suasananya ga sesuai ekspektasi, sayang ramai banget","sayang","I-CLAUSE"
160,"suasananya ga sesuai ekspektasi, sayang ramai banget","ramai","I-CLAUSE"
160,"suasananya ga sesuai ekspektasi, sayang ramai banget","banget","I-CLAUSE"
161,"pantainya bikin betah, lumayan buat liburan singkat","pantainya","B-CLAUSE"
161,"pantainya bikin betah, lumayan buat liburan singkat","bikin","I-CLAUSE"
161,"pantainya bikin betah, lumayan buat liburan singkat","betah,","I-CLAUSE"
161,"pantainya bikin betah, lumayan buat liburan singkat","lumayan","I-CLAUSE"
161,"pantainya bikin betah, lumayan buat liburan singkat","buat","I-CLAUSE"
161,"pantainya bikin betah, lumayan buat liburan singkat","liburan","I-CLAUSE"
161,"pantainya bikin betah, lumayan buat liburan singkat","singkat","I-CLAUSE"
162,"pengalamannya worth it lah, ga nyesel dateng ke sini","pengalamannya","B-CLAUSE"
162,"pengalamannya worth it lah, ga nyesel dateng ke sini","worth","I-CLAUSE"
162,"pengalamannya worth it lah, ga nyesel dateng ke sini","it","I-CLAUSE"
162,"pengalamannya worth it lah, ga nyesel dateng ke sini","lah,","I-CLAUSE"
162,"pengalamannya worth it lah, ga nyesel dateng ke sini","ga","I-CLAUSE"
162,"pengalamannya worth it lah, ga nyesel dateng ke sini","nyesel","I-CLAUSE"
162,"pengalamannya worth it lah, ga nyesel dateng ke sini","dateng","I-CLAUSE"
162,"pengalamannya worth it lah, ga nyesel dateng ke sini","ke","I-CLAUSE"
162,"pengalamannya worth it lah, ga nyesel dateng ke sini","sini","I-CLAUSE"
163,"view-nya mantap banget, lumayan buat liburan singkat","view-nya","B-CLAUSE"
163,"view-nya mantap banget, lumayan buat liburan singkat","mantap","I-CLAUSE"
163,"view-nya mantap banget, lumayan buat liburan singkat","banget,","I-CLAUSE"
163,"view-nya mantap banget, lumayan buat liburan singkat","lumayan","I-CLAUSE"
163,"view-nya mantap banget, lumayan buat liburan singkat","buat","I-CLAUSE"
163,"view-nya mantap banget, lumayan buat liburan singkat","liburan","I-CLAUSE"
163,"view-nya mantap banget, lumayan buat liburan singkat","singkat","I-CLAUSE"
164,"hotelnya biasa aja, harga okelah","hotelnya","B-CLAUSE"
164,"hotelnya biasa aja, harga okelah","biasa","I-CLAUSE"
164,"hotelnya biasa aja, harga okelah","aja,","I-CLAUSE"
164,"hotelnya biasa aja, harga okelah","harga","I-CLAUSE"
164,"hotelnya biasa aja, harga okelah","okelah","I-CLAUSE"
165,"pengalamannya biasa aja, lumayan buat liburan singkat","pengalamannya","B-CLAUSE"
165,"pengalamannya biasa aja, lumayan buat liburan singkat","biasa","I-CLAUSE"
165,"pengalamannya biasa aja, lumayan buat liburan singkat","aja,","I-CLAUSE"
165,"pengalamannya biasa aja, lumayan buat liburan singkat","lumayan","I-CLAUSE"
165,"pengalamannya biasa aja, lumayan buat liburan singkat","buat","I-CLAUSE"
165,"pengalamannya biasa aja, lumayan buat liburan singkat","liburan","I-CLAUSE"
165,"pengalamannya biasa aja, lumayan buat liburan singkat","singkat","I-CLAUSE"
166,"makanannya worth it lah, harga okelah","makanannya","B-CLAUSE"
166,"makanannya worth it lah, harga okelah","worth","I-CLAUSE"
166,"makanannya worth it lah, harga okelah","it","I-CLAUSE"
166,"makanannya worth it lah, harga okelah","lah,","I-CLAUSE"
166,"makanannya worth it lah, harga okelah","harga","I-CLAUSE"
166,"makanannya worth it lah, harga okelah","okelah","I-CLAUSE"
167,"view-nya mantap banget, lumayan buat liburan singkat","view-nya","B-CLAUSE"
167,"view-nya mantap banget, lumayan buat liburan singkat","mantap","I-CLAUSE"
167,"view-nya mantap banget, lumayan buat liburan singkat","banget,","I-CLAUSE"
167,"view-nya mantap banget, lumayan buat liburan singkat","lumayan","I-CLAUSE"
167,"view-nya mantap banget, lumayan buat liburan singkat","buat","I-CLAUSE"
167,"view-nya mantap banget, lumayan buat liburan singkat","liburan","I-CLAUSE"
167,"view-nya mantap banget, lumayan buat liburan singkat","singkat","I-CLAUSE"
168,"suasananya rame parah, cocok buat healing","suasananya","B-CLAUSE"
168,"suasananya rame parah, cocok buat healing","rame","I-CLAUSE"
168,"suasananya rame parah, cocok buat healing","parah,","I-CLAUSE"
168,"suasananya rame parah, cocok buat healing","cocok","I-CLAUSE"
168,"suasananya rame parah, cocok buat healing","buat","I-CLAUSE"
168,"suasananya rame parah, cocok buat healing","healing","I-CLAUSE"
169,"makanannya biasa aja, ga nyesel dateng ke sini","makanannya","B-CLAUSE"
169,"makanannya biasa aja, ga nyesel dateng ke sini","biasa","I-CLAUSE"
169,"makanannya biasa aja, ga nyesel dateng ke sini","aja,","I-CLAUSE"
169,"makanannya biasa aja, ga nyesel dateng ke sini","ga","I-CLAUSE"
169,"makanannya biasa aja, ga nyesel dateng ke sini","nyesel","I-CLAUSE"
169,"makanannya biasa aja, ga nyesel dateng ke sini","dateng","I-CLAUSE"
169,"makanannya biasa aja, ga nyesel dateng ke sini","ke","I-CLAUSE"
169,"makanannya biasa aja, ga nyesel dateng ke sini","sini","I-CLAUSE"
170,"pantainya rame parah, sayang ramai banget","pantainya","B-CLAUSE"
170,"pantainya rame parah, sayang ramai banget","rame","I-CLAUSE"
170,"pantainya rame parah, sayang ramai banget","parah,","I-CLAUSE"
170,"pantainya rame parah, sayang ramai banget","sayang","I-CLAUSE"
170,"pantainya rame parah, sayang ramai banget","ramai","I-CLAUSE"
170,"pantainya rame parah, sayang ramai banget","banget","I-CLAUSE"
171,"servicenya mantap banget, sayang ramai banget","servicenya","B-CLAUSE"
171,"servicenya mantap banget, sayang ramai banget","mantap","I-CLAUSE"
171,"servicenya mantap banget, sayang ramai banget","banget,","I-CLAUSE"
171,"servicenya mantap banget, sayang ramai banget","sayang","I-CLAUSE"
171,"servicenya mantap banget, sayang ramai banget","ramai","I-CLAUSE"
171,"servicenya mantap banget, sayang ramai banget","banget","I-CLAUSE"
172,"suasananya agak kecewa sih, harga okelah","suasananya","B-CLAUSE"
172,"suasananya agak kecewa sih, harga okelah","agak","I-CLAUSE"
172,"suasananya agak kecewa sih, harga okelah","kecewa","I-CLAUSE"
172,"suasananya agak kecewa sih, harga okelah","sih,","I-CLAUSE"
172,"suasananya agak kecewa sih, harga okelah","harga","I-CLAUSE"
172,"suasananya agak kecewa sih, harga okelah","okelah","I-CLAUSE"
173,"pantainya recommended bgt, ga nyesel dateng ke sini","pantainya","B-CLAUSE"
173,"pantainya recommended bgt, ga nyesel dateng ke sini","recommended","I-CLAUSE"
173,"pantainya recommended bgt, ga nyesel dateng ke sini","bgt,","I-CLAUSE"
173,"pantainya recommended bgt, ga nyesel dateng ke sini","ga","I-CLAUSE"
173,"pantainya recommended bgt, ga nyesel dateng ke sini","nyesel","I-CLAUSE"
173,"pantainya recommended bgt, ga nyesel dateng ke sini","dateng","I-CLAUSE"
173,"pantainya recommended bgt, ga nyesel dateng ke sini","ke","I-CLAUSE"
173,"pantainya recommended bgt, ga nyesel dateng ke sini","sini","I-CLAUSE"
174,"servicenya rame parah, harga okelah","servicenya","B-CLAUSE"
174,"servicenya rame parah, harga okelah","rame","I-CLAUSE"
174,"servicenya rame parah, harga okelah","parah,","I-CLAUSE"
174,"servicenya rame parah, harga okelah","harga","I-CLAUSE"
174,"servicenya rame parah, harga okelah","okelah","I-CLAUSE"
175,"suasananya agak kecewa sih, sayang ramai banget","suasananya","B-CLAUSE"
175,"suasananya agak kecewa sih, sayang ramai banget","agak","I-CLAUSE"
175,"suasananya agak kecewa sih, sayang ramai banget","kecewa","I-CLAUSE"
175,"suasananya agak kecewa sih, sayang ramai banget","sih,","I-CLAUSE"
175,"suasananya agak kecewa sih, sayang ramai banget","sayang","I-CLAUSE"
175,"suasananya agak kecewa sih, sayang ramai banget","ramai","I-CLAUSE"
175,"suasananya agak kecewa sih, sayang ramai banget","banget","I-CLAUSE"
176,"tempatnya mantap banget, sayang ramai banget","tempatnya","B-CLAUSE"
176,"tempatnya mantap banget, sayang ramai banget","mantap","I-CLAUSE"
176,"tempatnya mantap banget, sayang ramai banget","banget,","I-CLAUSE"
176,"tempatnya mantap banget, sayang ramai banget","sayang","I-CLAUSE"
176,"tempatnya mantap banget, sayang ramai banget","ramai","I-CLAUSE"
176,"tempatnya mantap banget, sayang ramai banget","banget","I-CLAUSE"
177,"suasananya mantap banget, mesti booking dulu","suasananya","B-CLAUSE"
177,"suasananya mantap banget, mesti booking dulu","mantap","I-CLAUSE"
177,"suasananya mantap banget, mesti booking dulu","banget,","I-CLAUSE"
177,"suasananya mantap banget, mesti booking dulu","mesti","I-CLAUSE"
177,"suasananya mantap banget, mesti booking dulu","booking","I-CLAUSE"
177,"suasananya mantap banget, mesti booking dulu","dulu","I-CLAUSE"
178,"pengalamannya bikin betah, cocok buat healing","pengalamannya","B-CLAUSE"
178,"pengalamannya bikin betah, cocok buat healing","bikin","I-CLAUSE"
178,"pengalamannya bikin betah, cocok buat healing","betah,","I-CLAUSE"
178,"pengalamannya bikin betah, cocok buat healing","cocok","I-CLAUSE"
178,"pengalamannya bikin betah, cocok buat healing","buat","I-CLAUSE"
178,"pengalamannya bikin betah, cocok buat healing","healing","I-CLAUSE"
179,"view-nya agak kecewa sih, next time mau balik lagi","view-nya","B-CLAUSE"
179,"view-nya agak kecewa sih, next time mau balik lagi","agak","I-CLAUSE"
179,"view-nya agak kecewa sih, next time mau balik lagi","kecewa","I-CLAUSE"
179,"view-nya agak kecewa sih, next time mau balik lagi","sih,","I-CLAUSE"
179,"view-nya agak kecewa sih, next time mau balik lagi","next","I-CLAUSE"
179,"view-nya agak kecewa sih, next time mau balik lagi","time","I-CLAUSE"
179,"view-nya agak kecewa sih, next time mau balik lagi","mau","I-CLAUSE"
179,"view-nya agak kecewa sih, next time mau balik lagi","balik","I-CLAUSE"
179,"view-nya agak kecewa sih, next time mau balik lagi","lagi","I-CLAUSE"
180,"pantainya biasa aja, next time mau balik lagi","pantainya","B-CLAUSE"
180,"pantainya biasa aja, next time mau balik lagi","biasa","I-CLAUSE"
180,"pantainya biasa aja, next time mau balik lagi","aja,","I-CLAUSE"
180,"pantainya biasa aja, next time mau balik lagi","next","I-CLAUSE"
180,"pantainya biasa aja, next time mau balik lagi","time","I-CLAUSE"
180,"pantainya biasa aja, next time mau balik lagi","mau","I-CLAUSE"
180,"pantainya biasa aja, next time mau balik lagi","balik","I-CLAUSE"
180,"pantainya biasa aja, next time mau balik lagi","lagi","I-CLAUSE"
181,"tempatnya bikin betah, tapi jauh","tempatnya","B-CLAUSE"
181,"tempatnya bikin betah, tapi jauh","bikin","I-CLAUSE"
181,"tempatnya bikin betah, tapi jauh","betah,","I-CLAUSE"
181,"tempatnya bikin betah, tapi jauh","tapi","I-CLAUSE"
181,"tempatnya bikin betah, tapi jauh","jauh","I-CLAUSE"
182,"pantainya mantap banget, harga okelah","pantainya","B-CLAUSE"
182,"pantainya mantap banget, harga okelah","mantap","I-CLAUSE"
182,"pantainya mantap banget, harga okelah","banget,","I-CLAUSE"
182,"pantainya mantap banget, harga okelah","harga","I-CLAUSE"
182,"pantainya mantap banget, harga okelah","okelah","I-CLAUSE"
183,"tempatnya bikin betah, next time mau balik lagi","tempatnya","B-CLAUSE"
183,"tempatnya bikin betah, next time mau balik lagi","bikin","I-CLAUSE"
183,"tempatnya bikin betah, next time mau balik lagi","betah,","I-CLAUSE"
183,"tempatnya bikin betah, next time mau balik lagi","next","I-CLAUSE"
183,"tempatnya bikin betah, next time mau balik lagi","time","I-CLAUSE"
183,"tempatnya bikin betah, next time mau balik lagi","mau","I-CLAUSE"
183,"tempatnya bikin betah, next time mau balik lagi","balik","I-CLAUSE"
183,"tempatnya bikin betah, next time mau balik lagi","lagi","I-CLAUSE"
184,"pantainya rame parah, cocok buat healing","pantainya","B-CLAUSE"
184,"pantainya rame parah, cocok buat healing","rame","I-CLAUSE"
184,"pantainya rame parah, cocok buat healing","parah,","I-CLAUSE"
184,"pantainya rame parah, cocok buat healing","cocok","I-CLAUSE"
184,"pantainya rame parah, cocok buat healing","buat","I-CLAUSE"
184,"pantainya rame parah, cocok buat healing","healing","I-CLAUSE"
185,"tempatnya ga sesuai ekspektasi, mesti booking dulu","tempatnya","B-CLAUSE"
185,"tempatnya ga sesuai ekspektasi, mesti booking dulu","ga","I-CLAUSE"
185,"tempatnya ga sesuai ekspektasi, mesti booking dulu","sesuai","I-CLAUSE"
185,"tempatnya ga sesuai ekspektasi, mesti booking dulu","ekspektasi,","I-CLAUSE"
185,"tempatnya ga sesuai ekspektasi, mesti booking dulu","mesti","I-CLAUSE"
185,"tempatnya ga sesuai ekspektasi, mesti booking dulu","booking","I-CLAUSE"
185,"tempatnya ga sesuai ekspektasi, mesti booking dulu","dulu","I-CLAUSE"
186,"tempatnya rame parah, mesti booking dulu","tempatnya","B-CLAUSE"
186,"tempatnya rame parah, mesti booking dulu","rame","I-CLAUSE"
186,"tempatnya rame parah, mesti booking dulu","parah,","I-CLAUSE"
186,"tempatnya rame parah, mesti booking dulu","mesti","I-CLAUSE"
186,"tempatnya rame parah, mesti booking dulu","booking","I-CLAUSE"
186,"tempatnya rame parah, mesti booking dulu","dulu","I-CLAUSE"
