sentence_id,kalimat,token,bio_tag
2346,wahana kotor soalnya overprice jalan menuju lokasi,jalan,I-CLAUSE
2346,wahana kotor soalnya overprice jalan menuju lokasi,menuju,I-CLAUSE
2346,wahana kotor soalnya overprice jalan menuju lokasi,lokasi,I-CLAUSE
2347,hrg makanannya mahal bener-bener namun view macet abis,hrg,B-CLAUSE
2347,hrg makanannya mahal bener-bener namun view macet abis,makanannya,I-CLAUSE
2347,hrg makanannya mahal bener-bener namun view macet abis,mahal,I-CLAUSE
2347,hrg makanannya mahal bener-bener namun view macet abis,bener-bener,I-CLAUSE
2347,hrg makanannya mahal bener-bener namun view macet abis,namun,O
2347,hrg makanannya mahal bener-bener namun view macet abis,view,B-CLAUSE
2347,hrg makanannya mahal bener-bener namun view macet abis,macet,I-CLAUSE
2347,hrg makanannya mahal bener-bener namun view macet abis,abis,I-CLAUSE
2348,toilet kasar,toilet,B-CLAUSE
2348,toilet kasar,kasar,I-CLAUSE
2349,sesak jalan k sana walau masuk ke dalam kasar,sesak,B-CLAUSE
2349,sesak jalan k sana walau masuk ke dalam kasar,jalan,I-CLAUSE
2349,sesak jalan k sana walau masuk ke dalam kasar,k,I-CLAUSE
2349,sesak jalan k sana walau masuk ke dalam kasar,sana,I-CLAUSE
2349,sesak jalan k sana walau masuk ke dalam kasar,walau,O
2349,sesak jalan k sana walau masuk ke dalam kasar,masuk,B-CLAUSE
2349,sesak jalan k sana walau masuk ke dalam kasar,ke,I-CLAUSE
2349,sesak jalan k sana walau masuk ke dalam kasar,dalam,I-CLAUSE
2349,sesak jalan k sana walau masuk ke dalam kasar,kasar,I-CLAUSE
2350,kolam renang luas soalnya tiket masuknya overprice,kolam,B-CLAUSE
2350,kolam renang luas soalnya tiket masuknya overprice,renang,I-CLAUSE
2350,kolam renang luas soalnya tiket masuknya overprice,luas,I-CLAUSE
2350,kolam renang luas soalnya tiket masuknya overprice,soalnya,O
2350,kolam renang luas soalnya tiket masuknya overprice,tiket,B-CLAUSE
2350,kolam renang luas soalnya tiket masuknya overprice,masuknya,I-CLAUSE
2350,kolam renang luas soalnya tiket masuknya overprice,overprice,I-CLAUSE
2351,petugas d loket terjangkau tetapi terawat fasilitas di sini,petugas,B-CLAUSE
2351,petugas d loket terjangkau tetapi terawat fasilitas di sini,d,I-CLAUSE
2351,petugas d loket terjangkau tetapi terawat fasilitas di sini,loket,I-CLAUSE
2351,petugas d loket terjangkau tetapi terawat fasilitas di sini,terjangkau,I-CLAUSE
2351,petugas d loket terjangkau tetapi terawat fasilitas di sini,tetapi,O
2351,petugas d loket terjangkau tetapi terawat fasilitas di sini,terawat,B-CLAUSE
2351,petugas d loket terjangkau tetapi terawat fasilitas di sini,fasilitas,I-CLAUSE
2351,petugas d loket terjangkau tetapi terawat fasilitas di sini,di,I-CLAUSE
2351,petugas d loket terjangkau tetapi terawat fasilitas di sini,sini,I-CLAUSE
2352,"pesing pemandangan d sekitar, kolam renang yg nyaman",pesing,B-CLAUSE
2352,"pesing pemandangan d sekitar, kolam renang yg nyaman",pemandangan,I-CLAUSE
2352,"pesing pemandangan d sekitar, kolam renang yg nyaman",d,I-CLAUSE
2352,"pesing pemandangan d sekitar, kolam renang yg nyaman",sekitar,I-CLAUSE
2352,"pesing pemandangan d sekitar, kolam renang yg nyaman",",",O
2352,"pesing pemandangan d sekitar, kolam renang yg nyaman",kolam,B-CLAUSE
2352,"pesing pemandangan d sekitar, kolam renang yg nyaman",renang,I-CLAUSE
2352,"pesing pemandangan d sekitar, kolam renang yg nyaman",yg,I-CLAUSE
2352,"pesing pemandangan d sekitar, kolam renang yg nyaman",nyaman,I-CLAUSE
2353,pemandangan d sekitar overprice cukup padahal orang di sana memang gelap,pemandangan,B-CLAUSE
2353,pemandangan d sekitar overprice cukup padahal orang di sana memang gelap,d,I-CLAUSE
2353,pemandangan d sekitar overprice cukup padahal orang di sana memang gelap,sekitar,I-CLAUSE
2353,pemandangan d sekitar overprice cukup padahal orang di sana memang gelap,overprice,I-CLAUSE
2353,pemandangan d sekitar overprice cukup padahal orang di sana memang gelap,cukup,I-CLAUSE
2353,pemandangan d sekitar overprice cukup padahal orang di sana memang gelap,padahal,O
2353,pemandangan d sekitar overprice cukup padahal orang di sana memang gelap,orang,B-CLAUSE
2353,pemandangan d sekitar overprice cukup padahal orang di sana memang gelap,di,I-CLAUSE
2353,pemandangan d sekitar overprice cukup padahal orang di sana memang gelap,sana,I-CLAUSE
2353,pemandangan d sekitar overprice cukup padahal orang di sana memang gelap,memang,I-CLAUSE
2353,pemandangan d sekitar overprice cukup padahal orang di sana memang gelap,gelap,I-CLAUSE
2354,"panas fasilitas d sini, cepat serta keren",panas,B-CLAUSE
2354,"panas fasilitas d sini, cepat serta keren",fasilitas,I-CLAUSE
2354,"panas fasilitas d sini, cepat serta keren",d,I-CLAUSE
2354,"panas fasilitas d sini, cepat serta keren",sini,I-CLAUSE
2354,"panas fasilitas d sini, cepat serta keren",",",I-CLAUSE
2354,"panas fasilitas d sini, cepat serta keren",cepat,I-CLAUSE
2354,"panas fasilitas d sini, cepat serta keren",serta,I-CLAUSE
2354,"panas fasilitas d sini, cepat serta keren",keren,I-CLAUSE
2355,"fasilitas di sini gersang, mantap bener-bener dan sedap cukup",fasilitas,B-CLAUSE
2355,"fasilitas di sini gersang, mantap bener-bener dan sedap cukup",di,I-CLAUSE
2355,"fasilitas di sini gersang, mantap bener-bener dan sedap cukup",sini,I-CLAUSE
2355,"fasilitas di sini gersang, mantap bener-bener dan sedap cukup",gersang,I-CLAUSE
2355,"fasilitas di sini gersang, mantap bener-bener dan sedap cukup",",",I-CLAUSE
2355,"fasilitas di sini gersang, mantap bener-bener dan sedap cukup",mantap,I-CLAUSE
2355,"fasilitas di sini gersang, mantap bener-bener dan sedap cukup",bener-bener,I-CLAUSE
2355,"fasilitas di sini gersang, mantap bener-bener dan sedap cukup",dan,I-CLAUSE
2355,"fasilitas di sini gersang, mantap bener-bener dan sedap cukup",sedap,I-CLAUSE
2355,"fasilitas di sini gersang, mantap bener-bener dan sedap cukup",cukup,I-CLAUSE
2356,masuk k dalam lambat padahal sesak suasana di malam hari,masuk,B-CLAUSE
2356,masuk k dalam lambat padahal sesak suasana di malam hari,k,I-CLAUSE
2356,masuk k dalam lambat padahal sesak suasana di malam hari,dalam,I-CLAUSE
2356,masuk k dalam lambat padahal sesak suasana di malam hari,lambat,I-CLAUSE
2356,masuk k dalam lambat padahal sesak suasana di malam hari,padahal,O
2356,masuk k dalam lambat padahal sesak suasana di malam hari,sesak,B-CLAUSE
2356,masuk k dalam lambat padahal sesak suasana di malam hari,suasana,I-CLAUSE
2356,masuk k dalam lambat padahal sesak suasana di malam hari,di,I-CLAUSE
2356,masuk k dalam lambat padahal sesak suasana di malam hari,malam,I-CLAUSE
2356,masuk k dalam lambat padahal sesak suasana di malam hari,hari,I-CLAUSE
2357,parkiran cakep,parkiran,B-CLAUSE
2357,parkiran cakep,cakep,I-CLAUSE
2358,parkiran biasa aja cuma cakep pmndangan di sekitar,parkiran,B-CLAUSE
2358,parkiran biasa aja cuma cakep pmndangan di sekitar,biasa,I-CLAUSE
2358,parkiran biasa aja cuma cakep pmndangan di sekitar,aja,I-CLAUSE
2358,parkiran biasa aja cuma cakep pmndangan di sekitar,cuma,O
2358,parkiran biasa aja cuma cakep pmndangan di sekitar,cakep,B-CLAUSE
2358,parkiran biasa aja cuma cakep pmndangan di sekitar,pmndangan,I-CLAUSE
2358,parkiran biasa aja cuma cakep pmndangan di sekitar,di,I-CLAUSE
2358,parkiran biasa aja cuma cakep pmndangan di sekitar,sekitar,I-CLAUSE
2359,gazebo kumuh soalnya medan ke lokasi biasa aja,gazebo,B-CLAUSE
2359,gazebo kumuh soalnya medan ke lokasi biasa aja,kumuh,I-CLAUSE
2359,gazebo kumuh soalnya medan ke lokasi biasa aja,soalnya,O
2359,gazebo kumuh soalnya medan ke lokasi biasa aja,medan,B-CLAUSE
2359,gazebo kumuh soalnya medan ke lokasi biasa aja,ke,I-CLAUSE
2359,gazebo kumuh soalnya medan ke lokasi biasa aja,lokasi,I-CLAUSE
2359,gazebo kumuh soalnya medan ke lokasi biasa aja,biasa,I-CLAUSE
2359,gazebo kumuh soalnya medan ke lokasi biasa aja,aja,I-CLAUSE
2360,wc nyaman tpi orang d sana galak,wc,B-CLAUSE
2360,wc nyaman tpi orang d sana galak,nyaman,I-CLAUSE
2360,wc nyaman tpi orang d sana galak,tpi,O
2360,wc nyaman tpi orang d sana galak,orang,B-CLAUSE
2360,wc nyaman tpi orang d sana galak,d,I-CLAUSE
2360,wc nyaman tpi orang d sana galak,sana,I-CLAUSE
2360,wc nyaman tpi orang d sana galak,galak,I-CLAUSE
2361,"bersih pas masuk gerbang, udara yang biasa aja",bersih,B-CLAUSE
2361,"bersih pas masuk gerbang, udara yang biasa aja",pas,I-CLAUSE
2361,"bersih pas masuk gerbang, udara yang biasa aja",masuk,I-CLAUSE
2361,"bersih pas masuk gerbang, udara yang biasa aja",gerbang,I-CLAUSE
2361,"bersih pas masuk gerbang, udara yang biasa aja",",",O
2361,"bersih pas masuk gerbang, udara yang biasa aja",udara,B-CLAUSE
2361,"bersih pas masuk gerbang, udara yang biasa aja",yang,I-CLAUSE
2361,"bersih pas masuk gerbang, udara yang biasa aja",biasa,I-CLAUSE
2361,"bersih pas masuk gerbang, udara yang biasa aja",aja,I-CLAUSE
2362,sopan kolam renang,sopan,B-CLAUSE
2362,sopan kolam renang,kolam,I-CLAUSE
2362,sopan kolam renang,renang,I-CLAUSE
2363,wc bersi namun fasilitas d sini jutek,wc,B-CLAUSE
2363,wc bersi namun fasilitas d sini jutek,bersi,I-CLAUSE
2363,wc bersi namun fasilitas d sini jutek,namun,O
2363,wc bersi namun fasilitas d sini jutek,fasilitas,B-CLAUSE
2363,wc bersi namun fasilitas d sini jutek,d,I-CLAUSE
2363,wc bersi namun fasilitas d sini jutek,sini,I-CLAUSE
2363,wc bersi namun fasilitas d sini jutek,jutek,I-CLAUSE
2364,"petugas di loket asin, kasar ditambah terawat",petugas,B-CLAUSE
2364,"petugas di loket asin, kasar ditambah terawat",di,I-CLAUSE
2364,"petugas di loket asin, kasar ditambah terawat",loket,I-CLAUSE
2364,"petugas di loket asin, kasar ditambah terawat",asin,I-CLAUSE
2364,"petugas di loket asin, kasar ditambah terawat",",",I-CLAUSE
2364,"petugas di loket asin, kasar ditambah terawat",kasar,I-CLAUSE
2364,"petugas di loket asin, kasar ditambah terawat",ditambah,I-CLAUSE
2364,"petugas di loket asin, kasar ditambah terawat",terawat,I-CLAUSE
2365,fasilitas di sini jorok cuma pas masuk gerbang yang macet,fasilitas,B-CLAUSE
2365,fasilitas di sini jorok cuma pas masuk gerbang yang macet,di,I-CLAUSE
2365,fasilitas di sini jorok cuma pas masuk gerbang yang macet,sini,I-CLAUSE
2365,fasilitas di sini jorok cuma pas masuk gerbang yang macet,jorok,I-CLAUSE
2365,fasilitas di sini jorok cuma pas masuk gerbang yang macet,cuma,O
2365,fasilitas di sini jorok cuma pas masuk gerbang yang macet,pas,B-CLAUSE
2365,fasilitas di sini jorok cuma pas masuk gerbang yang macet,masuk,I-CLAUSE
2365,fasilitas di sini jorok cuma pas masuk gerbang yang macet,gerbang,I-CLAUSE
2365,fasilitas di sini jorok cuma pas masuk gerbang yang macet,yang,I-CLAUSE
2365,fasilitas di sini jorok cuma pas masuk gerbang yang macet,macet,I-CLAUSE
2366,"orang di sana estetik, kumuh juga gersang banget",orang,B-CLAUSE
2366,"orang di sana estetik, kumuh juga gersang banget",di,I-CLAUSE
2366,"orang di sana estetik, kumuh juga gersang banget",sana,I-CLAUSE
2366,"orang di sana estetik, kumuh juga gersang banget",estetik,I-CLAUSE
2366,"orang di sana estetik, kumuh juga gersang banget",",",I-CLAUSE
2366,"orang di sana estetik, kumuh juga gersang banget",kumuh,I-CLAUSE
2366,"orang di sana estetik, kumuh juga gersang banget",juga,I-CLAUSE
2366,"orang di sana estetik, kumuh juga gersang banget",gersang,I-CLAUSE
2366,"orang di sana estetik, kumuh juga gersang banget",banget,I-CLAUSE
2367,"gazebo terawat, spot rusak",gazebo,B-CLAUSE
2367,"gazebo terawat, spot rusak",terawat,I-CLAUSE
2367,"gazebo terawat, spot rusak",",",O
2367,"gazebo terawat, spot rusak",spot,B-CLAUSE
2367,"gazebo terawat, spot rusak",rusak,I-CLAUSE
2368,"udara jutek, terjangkau lumayan plus overprice banget",udara,B-CLAUSE
2368,"udara jutek, terjangkau lumayan plus overprice banget",jutek,I-CLAUSE
2368,"udara jutek, terjangkau lumayan plus overprice banget",",",I-CLAUSE
2368,"udara jutek, terjangkau lumayan plus overprice banget",terjangkau,I-CLAUSE
2368,"udara jutek, terjangkau lumayan plus overprice banget",lumayan,I-CLAUSE
2368,"udara jutek, terjangkau lumayan plus overprice banget",plus,I-CLAUSE
2368,"udara jutek, terjangkau lumayan plus overprice banget",overprice,I-CLAUSE
2368,"udara jutek, terjangkau lumayan plus overprice banget",banget,I-CLAUSE
2369,"keren pemandangan d sekitar, panas juga sedap",keren,B-CLAUSE
2369,"keren pemandangan d sekitar, panas juga sedap",pemandangan,I-CLAUSE
2369,"keren pemandangan d sekitar, panas juga sedap",d,I-CLAUSE
2369,"keren pemandangan d sekitar, panas juga sedap",sekitar,I-CLAUSE
2369,"keren pemandangan d sekitar, panas juga sedap",",",I-CLAUSE
2369,"keren pemandangan d sekitar, panas juga sedap",panas,I-CLAUSE
2369,"keren pemandangan d sekitar, panas juga sedap",juga,I-CLAUSE
2369,"keren pemandangan d sekitar, panas juga sedap",sedap,I-CLAUSE
2370,"kemahalan air, hambar juga biasa aja",kemahalan,B-CLAUSE
2370,"kemahalan air, hambar juga biasa aja",air,I-CLAUSE
2370,"kemahalan air, hambar juga biasa aja",",",I-CLAUSE
2370,"kemahalan air, hambar juga biasa aja",hambar,I-CLAUSE
2370,"kemahalan air, hambar juga biasa aja",juga,I-CLAUSE
2370,"kemahalan air, hambar juga biasa aja",biasa,I-CLAUSE
2370,"kemahalan air, hambar juga biasa aja",aja,I-CLAUSE
2371,jalan menuju t4 mantap sayangnya jalan menuju area pricey,jalan,B-CLAUSE
2371,jalan menuju t4 mantap sayangnya jalan menuju area pricey,menuju,I-CLAUSE
2371,jalan menuju t4 mantap sayangnya jalan menuju area pricey,t4,I-CLAUSE
2371,jalan menuju t4 mantap sayangnya jalan menuju area pricey,mantap,I-CLAUSE
2371,jalan menuju t4 mantap sayangnya jalan menuju area pricey,sayangnya,O
2371,jalan menuju t4 mantap sayangnya jalan menuju area pricey,jalan,B-CLAUSE
2371,jalan menuju t4 mantap sayangnya jalan menuju area pricey,menuju,I-CLAUSE
2371,jalan menuju t4 mantap sayangnya jalan menuju area pricey,area,I-CLAUSE
2371,jalan menuju t4 mantap sayangnya jalan menuju area pricey,pricey,I-CLAUSE
2372,wc memang sempit tetapi view memukau,wc,B-CLAUSE
2372,wc memang sempit tetapi view memukau,memang,I-CLAUSE
2372,wc memang sempit tetapi view memukau,sempit,I-CLAUSE
2372,wc memang sempit tetapi view memukau,tetapi,O
2372,wc memang sempit tetapi view memukau,view,B-CLAUSE
2372,wc memang sempit tetapi view memukau,memukau,I-CLAUSE
2373,keren fasilitas di sini soalnya terjangkau harga makanannya,keren,B-CLAUSE
2373,keren fasilitas di sini soalnya terjangkau harga makanannya,fasilitas,I-CLAUSE
2373,keren fasilitas di sini soalnya terjangkau harga makanannya,di,I-CLAUSE
2373,keren fasilitas di sini soalnya terjangkau harga makanannya,sini,I-CLAUSE
2373,keren fasilitas di sini soalnya terjangkau harga makanannya,soalnya,O
2373,keren fasilitas di sini soalnya terjangkau harga makanannya,terjangkau,B-CLAUSE
2373,keren fasilitas di sini soalnya terjangkau harga makanannya,harga,I-CLAUSE
2373,keren fasilitas di sini soalnya terjangkau harga makanannya,makanannya,I-CLAUSE
2374,jalan ke sana keren tapi harga makanannya sesak,jalan,B-CLAUSE
2374,jalan ke sana keren tapi harga makanannya sesak,ke,I-CLAUSE
2374,jalan ke sana keren tapi harga makanannya sesak,sana,I-CLAUSE
2374,jalan ke sana keren tapi harga makanannya sesak,keren,I-CLAUSE
2374,jalan ke sana keren tapi harga makanannya sesak,tapi,O
2374,jalan ke sana keren tapi harga makanannya sesak,harga,B-CLAUSE
2374,jalan ke sana keren tapi harga makanannya sesak,makanannya,I-CLAUSE
2374,jalan ke sana keren tapi harga makanannya sesak,sesak,I-CLAUSE
2375,masuk k dalam bau,masuk,B-CLAUSE
2375,masuk k dalam bau,k,I-CLAUSE
2375,masuk k dalam bau,dalam,I-CLAUSE
2375,masuk k dalam bau,bau,I-CLAUSE
2376,"staf yg wangi, jalan menuju tmpt worth it",staf,B-CLAUSE
2376,"staf yg wangi, jalan menuju tmpt worth it",yg,I-CLAUSE
2376,"staf yg wangi, jalan menuju tmpt worth it",wangi,I-CLAUSE
2376,"staf yg wangi, jalan menuju tmpt worth it",",",O
2376,"staf yg wangi, jalan menuju tmpt worth it",jalan,B-CLAUSE
2376,"staf yg wangi, jalan menuju tmpt worth it",menuju,I-CLAUSE
2376,"staf yg wangi, jalan menuju tmpt worth it",tmpt,I-CLAUSE
2376,"staf yg wangi, jalan menuju tmpt worth it",worth,I-CLAUSE
2376,"staf yg wangi, jalan menuju tmpt worth it",it,I-CLAUSE
2377,kamar mandi overprice tetapi lokasi bau,kamar,B-CLAUSE
2377,kamar mandi overprice tetapi lokasi bau,mandi,I-CLAUSE
2377,kamar mandi overprice tetapi lokasi bau,overprice,I-CLAUSE
2377,kamar mandi overprice tetapi lokasi bau,tetapi,O
2377,kamar mandi overprice tetapi lokasi bau,lokasi,B-CLAUSE
2377,kamar mandi overprice tetapi lokasi bau,bau,I-CLAUSE
2378,pas masuk gerbang kemahalan soalnya di dalam area gersang,pas,B-CLAUSE
2378,pas masuk gerbang kemahalan soalnya di dalam area gersang,masuk,I-CLAUSE
2378,pas masuk gerbang kemahalan soalnya di dalam area gersang,gerbang,I-CLAUSE
2378,pas masuk gerbang kemahalan soalnya di dalam area gersang,kemahalan,I-CLAUSE
2378,pas masuk gerbang kemahalan soalnya di dalam area gersang,soalnya,O
2378,pas masuk gerbang kemahalan soalnya di dalam area gersang,di,B-CLAUSE
2378,pas masuk gerbang kemahalan soalnya di dalam area gersang,dalam,I-CLAUSE
2378,pas masuk gerbang kemahalan soalnya di dalam area gersang,area,I-CLAUSE
2378,pas masuk gerbang kemahalan soalnya di dalam area gersang,gersang,I-CLAUSE
2379,tiket masuknya rusak sebab suasana d malam hari overprice,tiket,B-CLAUSE
2379,tiket masuknya rusak sebab suasana d malam hari overprice,masuknya,I-CLAUSE
2379,tiket masuknya rusak sebab suasana d malam hari overprice,rusak,I-CLAUSE
2379,tiket masuknya rusak sebab suasana d malam hari overprice,sebab,O
2379,tiket masuknya rusak sebab suasana d malam hari overprice,suasana,B-CLAUSE
2379,tiket masuknya rusak sebab suasana d malam hari overprice,d,I-CLAUSE
2379,tiket masuknya rusak sebab suasana d malam hari overprice,malam,I-CLAUSE
2379,tiket masuknya rusak sebab suasana d malam hari overprice,hari,I-CLAUSE
2379,tiket masuknya rusak sebab suasana d malam hari overprice,overprice,I-CLAUSE
2380,"kamar mandi lambat, listrik kasar",kamar,B-CLAUSE
2380,"kamar mandi lambat, listrik kasar",mandi,I-CLAUSE
2380,"kamar mandi lambat, listrik kasar",lambat,I-CLAUSE
2380,"kamar mandi lambat, listrik kasar",",",O
2380,"kamar mandi lambat, listrik kasar",listrik,B-CLAUSE
2380,"kamar mandi lambat, listrik kasar",kasar,I-CLAUSE
2381,"gelap wc, nyaman juga panas",gelap,B-CLAUSE
2381,"gelap wc, nyaman juga panas",wc,I-CLAUSE
2381,"gelap wc, nyaman juga panas",",",I-CLAUSE
2381,"gelap wc, nyaman juga panas",nyaman,I-CLAUSE
2381,"gelap wc, nyaman juga panas",juga,I-CLAUSE
2381,"gelap wc, nyaman juga panas",panas,I-CLAUSE
2382,"lokasi sempit, higienis lumayan plus luas abis",lokasi,B-CLAUSE
2382,"lokasi sempit, higienis lumayan plus luas abis",sempit,I-CLAUSE
2382,"lokasi sempit, higienis lumayan plus luas abis",",",I-CLAUSE
2382,"lokasi sempit, higienis lumayan plus luas abis",higienis,I-CLAUSE
2382,"lokasi sempit, higienis lumayan plus luas abis",lumayan,I-CLAUSE
2382,"lokasi sempit, higienis lumayan plus luas abis",plus,I-CLAUSE
2382,"lokasi sempit, higienis lumayan plus luas abis",luas,I-CLAUSE
2382,"lokasi sempit, higienis lumayan plus luas abis",abis,I-CLAUSE
2383,"higienis service, wangi juga worth it banget",higienis,B-CLAUSE
2383,"higienis service, wangi juga worth it banget",service,I-CLAUSE
2383,"higienis service, wangi juga worth it banget",",",I-CLAUSE
2383,"higienis service, wangi juga worth it banget",wangi,I-CLAUSE
2383,"higienis service, wangi juga worth it banget",juga,I-CLAUSE
2383,"higienis service, wangi juga worth it banget",worth,I-CLAUSE
2383,"higienis service, wangi juga worth it banget",it,I-CLAUSE
2383,"higienis service, wangi juga worth it banget",banget,I-CLAUSE
2384,wc cakep namun pas masuk gerbang bersih,wc,B-CLAUSE
2384,wc cakep namun pas masuk gerbang bersih,cakep,I-CLAUSE
2384,wc cakep namun pas masuk gerbang bersih,namun,O
2384,wc cakep namun pas masuk gerbang bersih,pas,B-CLAUSE
2384,wc cakep namun pas masuk gerbang bersih,masuk,I-CLAUSE
2384,wc cakep namun pas masuk gerbang bersih,gerbang,I-CLAUSE
2384,wc cakep namun pas masuk gerbang bersih,bersih,I-CLAUSE
2385,suasana di malam hari worth it soalnya jorok wc,suasana,B-CLAUSE
2385,suasana di malam hari worth it soalnya jorok wc,di,I-CLAUSE
2385,suasana di malam hari worth it soalnya jorok wc,malam,I-CLAUSE
2385,suasana di malam hari worth it soalnya jorok wc,hari,I-CLAUSE
2385,suasana di malam hari worth it soalnya jorok wc,worth,I-CLAUSE
2385,suasana di malam hari worth it soalnya jorok wc,it,I-CLAUSE
2385,suasana di malam hari worth it soalnya jorok wc,soalnya,O
2385,suasana di malam hari worth it soalnya jorok wc,jorok,B-CLAUSE
2385,suasana di malam hari worth it soalnya jorok wc,wc,I-CLAUSE
2386,"jutek kolam renang, sejuk & gersang",jutek,B-CLAUSE
2386,"jutek kolam renang, sejuk & gersang",kolam,I-CLAUSE
2386,"jutek kolam renang, sejuk & gersang",renang,I-CLAUSE
2386,"jutek kolam renang, sejuk & gersang",",",I-CLAUSE
2386,"jutek kolam renang, sejuk & gersang",sejuk,I-CLAUSE
2386,"jutek kolam renang, sejuk & gersang",&,I-CLAUSE
2386,"jutek kolam renang, sejuk & gersang",gersang,I-CLAUSE
2387,udara mudah walau lelet petugas di loket,udara,B-CLAUSE
2387,udara mudah walau lelet petugas di loket,mudah,I-CLAUSE
2387,udara mudah walau lelet petugas di loket,walau,O
2387,udara mudah walau lelet petugas di loket,lelet,B-CLAUSE
2387,udara mudah walau lelet petugas di loket,petugas,I-CLAUSE
2387,udara mudah walau lelet petugas di loket,di,I-CLAUSE
2387,udara mudah walau lelet petugas di loket,loket,I-CLAUSE
2388,"rute k lokasi bagus, di dalam area yg sopan",rute,B-CLAUSE
2388,"rute k lokasi bagus, di dalam area yg sopan",k,I-CLAUSE
2388,"rute k lokasi bagus, di dalam area yg sopan",lokasi,I-CLAUSE
2388,"rute k lokasi bagus, di dalam area yg sopan",bagus,I-CLAUSE
2388,"rute k lokasi bagus, di dalam area yg sopan",",",O
2388,"rute k lokasi bagus, di dalam area yg sopan",di,B-CLAUSE
2388,"rute k lokasi bagus, di dalam area yg sopan",dalam,I-CLAUSE
2388,"rute k lokasi bagus, di dalam area yg sopan",area,I-CLAUSE
2388,"rute k lokasi bagus, di dalam area yg sopan",yg,I-CLAUSE
2388,"rute k lokasi bagus, di dalam area yg sopan",sopan,I-CLAUSE
2389,pesing toiletnya krn yummy kamar mandi,pesing,B-CLAUSE
2389,pesing toiletnya krn yummy kamar mandi,toiletnya,I-CLAUSE
2389,pesing toiletnya krn yummy kamar mandi,krn,O
2389,pesing toiletnya krn yummy kamar mandi,yummy,B-CLAUSE
2389,pesing toiletnya krn yummy kamar mandi,kamar mandi,I-CLAUSE
2390,lambat lokasi,lambat,B-CLAUSE
2390,lambat lokasi,lokasi,I-CLAUSE
2391,masuk ke dalam cakep krn orang di sana memukau bener-bener,masuk,B-CLAUSE
2391,masuk ke dalam cakep krn orang di sana memukau bener-bener,ke,I-CLAUSE
2391,masuk ke dalam cakep krn orang di sana memukau bener-bener,dalam,I-CLAUSE
2391,masuk ke dalam cakep krn orang di sana memukau bener-bener,cakep,I-CLAUSE
2391,masuk ke dalam cakep krn orang di sana memukau bener-bener,krn,O
2391,masuk ke dalam cakep krn orang di sana memukau bener-bener,orang,B-CLAUSE
2391,masuk ke dalam cakep krn orang di sana memukau bener-bener,di,I-CLAUSE
2391,masuk ke dalam cakep krn orang di sana memukau bener-bener,sana,I-CLAUSE
2391,masuk ke dalam cakep krn orang di sana memukau bener-bener,memukau,I-CLAUSE
2391,masuk ke dalam cakep krn orang di sana memukau bener-bener,bener-bener,I-CLAUSE
2392,"suasana di malam hari asin, murah juga rusak",suasana,B-CLAUSE
2392,"suasana di malam hari asin, murah juga rusak",di,I-CLAUSE
2392,"suasana di malam hari asin, murah juga rusak",malam,I-CLAUSE
2392,"suasana di malam hari asin, murah juga rusak",hari,I-CLAUSE
2392,"suasana di malam hari asin, murah juga rusak",asin,I-CLAUSE
2392,"suasana di malam hari asin, murah juga rusak",",",I-CLAUSE
2392,"suasana di malam hari asin, murah juga rusak",murah,I-CLAUSE
2392,"suasana di malam hari asin, murah juga rusak",juga,I-CLAUSE
2392,"suasana di malam hari asin, murah juga rusak",rusak,I-CLAUSE
2393,"saat d parkiran panas, mudah juga overprice bener-bener",saat,B-CLAUSE
2393,"saat d parkiran panas, mudah juga overprice bener-bener",d,I-CLAUSE
2393,"saat d parkiran panas, mudah juga overprice bener-bener",parkiran,I-CLAUSE
2393,"saat d parkiran panas, mudah juga overprice bener-bener",panas,I-CLAUSE
2393,"saat d parkiran panas, mudah juga overprice bener-bener",",",I-CLAUSE
2393,"saat d parkiran panas, mudah juga overprice bener-bener",mudah,I-CLAUSE
2393,"saat d parkiran panas, mudah juga overprice bener-bener",juga,I-CLAUSE
2393,"saat d parkiran panas, mudah juga overprice bener-bener",overprice,I-CLAUSE
2393,"saat d parkiran panas, mudah juga overprice bener-bener",bener-bener,I-CLAUSE
2394,tempat terawat namun tiket masuknya yg ramah,tempat,B-CLAUSE
2394,tempat terawat namun tiket masuknya yg ramah,terawat,I-CLAUSE
2394,tempat terawat namun tiket masuknya yg ramah,namun,O
2394,tempat terawat namun tiket masuknya yg ramah,tiket,B-CLAUSE
2394,tempat terawat namun tiket masuknya yg ramah,masuknya,I-CLAUSE
2394,tempat terawat namun tiket masuknya yg ramah,yg,I-CLAUSE
2394,tempat terawat namun tiket masuknya yg ramah,ramah,I-CLAUSE
2395,kamar kecil nu jorok karena toilet sigap,kamar kecil,B-CLAUSE
2395,kamar kecil nu jorok karena toilet sigap,nu,I-CLAUSE
2395,kamar kecil nu jorok karena toilet sigap,jorok,I-CLAUSE
2395,kamar kecil nu jorok karena toilet sigap,karena,O
2395,kamar kecil nu jorok karena toilet sigap,toilet,B-CLAUSE
2395,kamar kecil nu jorok karena toilet sigap,sigap,I-CLAUSE
2396,biaya makanannya wangi parah soalnya kolam renang gelap,biaya,B-CLAUSE
2396,biaya makanannya wangi parah soalnya kolam renang gelap,makanannya,I-CLAUSE
2396,biaya makanannya wangi parah soalnya kolam renang gelap,wangi,I-CLAUSE
2396,biaya makanannya wangi parah soalnya kolam renang gelap,parah,I-CLAUSE
